,book_id,isbn,authors,original_publication_year,original_title,image_url,average_rating
4475,598117,64400204,"William H. Armstrong, James Barkley",1969.0,Sounder,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.96
4476,11337189,145162445X,"Lawrence M. Krauss, Richard Dawkins",2012.0,A Universe from Nothing: Why There Is Something Rather Than Nothing,https://images.gr-assets.com/books/1365217267m/11337189.jpg,3.92
4477,1970449,61351423,"Slash, Anthony Bozza",2007.0,Slash,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.96
4479,8475505,399256938,Rachel Hawkins,2014.0,Rebel Belle,https://images.gr-assets.com/books/1371650817m/8475505.jpg,3.88
4480,32254,345476999,Tess Gerritsen,2006.0,The Mephisto Club,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.01
4481,73297,842342710,Francine Rivers,1995.0,The Scarlet Thread ,https://images.gr-assets.com/books/1406510347m/73297.jpg,4.14
4482,24814,836221362,Bill Watterson,1996.0,It's a Magical World: A Calvin and Hobbes Collection,https://images.gr-assets.com/books/1437420710m/24814.jpg,4.75
4484,10033,415278481,"Jean-Paul Sartre, Hazel E. Barnes, Mary Warnock, Richard Eyre",1943.0,L'être et le néant,https://images.gr-assets.com/books/1329978583m/10033.jpg,3.94
4485,1128437,8370540376,Andrzej Sapkowski,1993.0,Miecz przeznaczenia,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.4
4486,27333,618249060,"Rachel Carson, Linda Lear, Edward O. Wilson",1962.0,Silent Spring,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.94
4487,13452375,1596064854,Brandon Sanderson,2012.0,Legion,https://images.gr-assets.com/books/1338512017m/13452375.jpg,4.13
4488,23215469,62372106,Holly Madison,2015.0,Down the Rabbit Hole: Curious Adventures and Cautionary Tales of a Former Playboy Bunny,https://images.gr-assets.com/books/1427158803m/23215469.jpg,3.4
4489,10343389,1846057647,James Patterson,2011.0,Kill Alex Cross,https://images.gr-assets.com/books/1338802382m/10343389.jpg,4.0
4490,18505784,62244752,Nadia Hashimi,2014.0,The Pearl that Broke Its Shell,https://images.gr-assets.com/books/1384543130m/18505784.jpg,4.12
4491,7826116,1416971750,"Scott Westerfeld, Keith Thompson",2010.0,Behemoth,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.18
4492,72536,767915828,Martha Stout,2005.0,The Sociopath Next Door,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.75
4493,79422,1401210104,"Brian K. Vaughan, Pia Guerra, Goran Sudžuka, José Marzán Jr.",2006.0,"Y: The Last Man, Vol. 8: Kimono Dragons",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.22
4496,261331,7208006,Jennifer Donnelly,2002.0,The Tea Rose,https://images.gr-assets.com/books/1327888567m/261331.jpg,4.18
4497,8680418,345524594,Ben Aaronovitch,2011.0,Moon Over Soho,https://images.gr-assets.com/books/1320411169m/8680418.jpg,4.1
4498,17456328,1402284314,Charles Belfoure,2013.0,The Paris Architect,https://images.gr-assets.com/books/1375064865m/17456328.jpg,3.98
4499,12954620,1595145842,"Morgan Rhodes, Michelle Rowen",2012.0,Falling Kingdoms,https://images.gr-assets.com/books/1337026387m/12954620.jpg,3.83
4500,244383,1401904599,"Esther Hicks, Jerry Hicks, Wayne W. Dyer",2004.0,Ask and It Is Given: Learning to Manifest Your Desires,https://images.gr-assets.com/books/1390062620m/244383.jpg,4.18
4501,7005479,61988243,"Isabel Allende, Margaret Sayers Peden",2009.0,La isla bajo el mar,https://images.gr-assets.com/books/1501991943m/7005479.jpg,4.01
4502,99329,140436227,"Henry Fielding, Thomas Keymer, Alice Wakely",1749.0,"The History of Tom Jones, a Foundling",https://images.gr-assets.com/books/1444450775m/99329.jpg,3.73
4503,80176,192839772,Sherwood Anderson,1919.0,"Winesburg, Ohio: A Group of Tales of Ohio Small-Town Life",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.84
4505,89656,312939019,Sue Grafton,1986.0,C is for Corpse,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.87
4506,156533,1401204872,"Brian K. Vaughan, Pia Guerra, José Marzán Jr.",2004.0,Y: The Last Man Vol. 5: Ring of Truth,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.27
4507,15096,60958022,Joanne Harris,2001.0,Five Quarters of the Orange,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.83
4508,63032,843396867X,Roberto Bolaño,2004.0,2666,https://images.gr-assets.com/books/1412644327m/63032.jpg,4.2
4509,2748,60987049,Douglas Coupland,1995.0,Microserfs,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.88
4510,15799936,1449410243,"Matthew Inman, The Oatmeal",2012.0,How to Tell If Your Cat Is Plotting to Kill You,https://images.gr-assets.com/books/1461518764m/15799936.jpg,3.95
4511,93947,446580341,David Baldacci,2007.0,Simple Genius,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.89
4512,14965,316014281,Anita Shreve,2004.0,Light on Snow,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.56
4513,8960,316905747,Darren Shan,2001.0,"Vampire Mountain (Cirque du Freak, #4) ",https://images.gr-assets.com/books/1255813254m/8960.jpg,4.16
4514,14185,1407247425,Philip K. Dick,1965.0,The Three Stigmata of Palmer Eldritch,https://images.gr-assets.com/books/1338461946m/14185.jpg,4.01
4515,23128304,385354304,"Haruki Murakami, Ted Goossen",2005.0,ふしぎな図書館  Fushigi na toshokan,https://images.gr-assets.com/books/1419549475m/23128304.jpg,3.55
4516,9598,385334176,Kurt Vonnegut Jr.,1982.0,Deadeye Dick,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.8
4517,8579016,1439181780,Rhonda Byrne,2009.0,"The Power (The Secret, #2)",https://images.gr-assets.com/books/1366245447m/8579016.jpg,4.09
4518,181886,451460286,"Diana L. Paxson, Marion Zimmer Bradley",2004.0,Ancestors of Avalon ,https://images.gr-assets.com/books/1311305924m/181886.jpg,3.89
4519,398323,1555974708,"Per Petterson, Anne Born",2003.0,Ut og stjæle hester,https://images.gr-assets.com/books/1317791439m/398323.jpg,3.79
4520,51078,1563891425,"Doug Moench, Chuck Dixon, Jim Aparo, Norm Breyfogle, Graham Nolan, Jim Balent",1993.0,"Batman: Knightfall, Part One: Broken Bat",https://images.gr-assets.com/books/1376156963m/51078.jpg,4.08
4521,25451555,1632154382,"Brian K. Vaughan, Fiona Staples",2015.0,"Saga, Volume Five",https://images.gr-assets.com/books/1486028990m/25451555.jpg,4.44
4522,206196,1416543686,Brad Thor,2002.0,The Lions of Lucerne,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.04
4524,207569,440779030,Elizabeth George Speare,1983.0,The Sign of the Beaver,https://images.gr-assets.com/books/1362166273m/207569.jpg,3.77
4525,46227,60822554,"John Fante, Charles Bukowski",1939.0,Ask the dust ,https://images.gr-assets.com/books/1388283697m/46227.jpg,4.14
4526,470495,679774025,Rick Bragg,1997.0,All Over But the Shoutin',https://images.gr-assets.com/books/1327905477m/470495.jpg,4.09
4527,32433,425147517,"Leigh Nichols, Dean Koontz",1979.0,The Key to Midnight,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.93
4528,13554713,067002497X,"Philip Pullman, Jacob Grimm, Wilhelm Grimm",2012.0,Grimm Tales for Young and Old,https://images.gr-assets.com/books/1339554952m/13554713.jpg,4.11
4529,43886,765351544,Terry Goodkind,1998.0,"Debt of Bones (The Sword of Truth, #0.5)",https://images.gr-assets.com/books/1502300279m/43886.jpg,3.85
4530,26114,571166938,Milan Kundera,1967.0,Žert,https://images.gr-assets.com/books/1448044837m/26114.jpg,3.99
4531,12326627,,Philippa Gregory,2013.0,The White Princess,https://images.gr-assets.com/books/1479698298m/12326627.jpg,3.85
4532,377425,1591141273,Stephen Coonts,1986.0,Flight of the Intruder,https://images.gr-assets.com/books/1327959569m/377425.jpg,4.04
4533,11313,689840330,Susan Cooper,1977.0,Silver on the Tree,https://images.gr-assets.com/books/1364805592m/11313.jpg,4.16
4534,225774,1405209496,Enid Bagnold,1935.0,National Velvet,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.09
4535,211099,812932293,Richard Branson,2011.0,"Losing My Virginity: How I've Survived, Had Fun, and Made a Fortune Doing Business My Way",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.97
4536,1591,872206033,"Aristophanes, Sarah Ruden",-411.0,Λυσιστράτη,https://images.gr-assets.com/books/1335892524m/1591.jpg,3.84
4537,5983057,1847442404,Elizabeth Kostova,2010.0,The Swan Thieves,https://images.gr-assets.com/books/1256542427m/5983057.jpg,3.53
4538,12444166,385344406,Karen Marie Moning,2012.0,Iced,https://images.gr-assets.com/books/1333022535m/12444166.jpg,4.13
4539,15062217,,Peter Clines,2012.0,14,https://images.gr-assets.com/books/1338999953m/15062217.jpg,3.92
4540,9165406,547152604,Gary D. Schmidt,2011.0,Okay for Now,https://images.gr-assets.com/books/1388860777m/9165406.jpg,4.19
4541,85957,842329277,"Tim LaHaye, Jerry B. Jenkins",1990.0,"Assassins : Assignment: Jerusalem, Target: Antichrist",https://images.gr-assets.com/books/1406512196m/85957.jpg,3.98
4542,13521459,316214442,Joe Abercrombie,2012.0,Red Country,https://images.gr-assets.com/books/1333663008m/13521459.jpg,4.27
4543,85443,553271369,Pat Conroy,1980.0,The Lords of Discipline,https://images.gr-assets.com/books/1320483838m/85443.jpg,4.28
4544,13202092,547569653,"Scott Jurek, Steve Friedman",2012.0,Eat And Run,https://images.gr-assets.com/books/1344746039m/13202092.jpg,3.95
4546,18656006,316099759,Elin Hilderbrand,2014.0,The Matchmaker,https://images.gr-assets.com/books/1395694896m/18656006.jpg,3.82
4547,50930,842332286,"Tim LaHaye, Jerry B. Jenkins",2000.0,The Mark: The Beast Rules the World,https://images.gr-assets.com/books/1406510315m/50930.jpg,4.02
4548,2113410,61240273,Marisa de los Santos,2008.0,Belong to Me,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.84
4550,57727,99366711,James Ellroy,1990.0,L.A. Confidential,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.2
4551,16045144,1250031125,Louise Penny,2012.0,The Beautiful Mystery,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.18
4552,616678,345367693,David Eddings,1989.0,The Diamond Throne,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.93
4553,133765,1593074492,"Joss Whedon, Brett Matthews, Will Conrad",2006.0,"Those Left Behind (Serenity, #1)",https://images.gr-assets.com/books/1403203994m/133765.jpg,4.04
4554,63461,075283455X,Larry McMurtry,1975.0,Terms of Endearment,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.15
4555,84142,074990741X,Sherrilyn Kenyon,2004.0,Kiss of the Night,https://images.gr-assets.com/books/1348682795m/84142.jpg,4.24
4556,474634,552772275,Madeleine Wickham,1999.0,The Wedding Girl,https://images.gr-assets.com/books/1320539465m/474634.jpg,3.47
4558,8069535,1408810441,Carrie Jones,2010.0,Entice,https://images.gr-assets.com/books/1305547585m/8069535.jpg,4.03
4559,3764,142002070,Ian Fleming,1957.0,"From Russia, with Love",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.88
4560,24731,014023828X,T.C. Boyle,1995.0,The Tortilla Curtain,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.64
4561,6368611,61659258,Melissa Marr,2011.0,Darkest Mercy,https://images.gr-assets.com/books/1278717537m/6368611.jpg,4.11
4562,27209486,159463467X,Emma Straub,2016.0,Modern Lovers,https://images.gr-assets.com/books/1458657735m/27209486.jpg,3.45
4563,13624367,,R.L. Mathewson,2012.0,"Checkmate (A Neighbor from Hell, #3)",https://images.gr-assets.com/books/1406585363m/13624367.jpg,4.15
4564,34534,006001234X,Terry Pratchett,2001.0,The Amazing Maurice and His Educated Rodents ,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.04
4565,771332,195067142,"Eugene B. Sledge, Paul Fussell",1981.0,With The Old Breed: At Peleliu And Okinawa,https://images.gr-assets.com/books/1297640051m/771332.jpg,4.4
4566,42369,152052607,"Eleanor Estes, Louis Slobodkin",1944.0,The Hundred Dresses,https://images.gr-assets.com/books/1476941110m/42369.jpg,4.07
4567,13481275,125001980X,Sarah Addison Allen,2014.0,Lost Lake,https://images.gr-assets.com/books/1455574760m/13481275.jpg,3.85
4568,18244799,,Meredith Wild,2013.0,Hardwired,https://images.gr-assets.com/books/1374851880m/18244799.jpg,4.07
4569,15705011,525952993,Tracy Chevalier,2013.0,The Last Runaway,https://images.gr-assets.com/books/1349448072m/15705011.jpg,3.78
4570,345299,553813145,Steven Erikson,2004.0,Midnight Tides,https://images.gr-assets.com/books/1366996057m/345299.jpg,4.34
4571,17332969,316234478,Kass Morgan,2013.0,The 100,https://images.gr-assets.com/books/1377012321m/17332969.jpg,3.56
4572,9666812,312656270,Alexandra Adornetto,2011.0,Hades,https://images.gr-assets.com/books/1478985289m/9666812.jpg,3.97
4573,156530,1401202012,"Brian K. Vaughan, Pia Guerra, José Marzán Jr., Paul Chadwick",2004.0,Y: The Last Man Vol. 3: One Small Step,https://images.gr-assets.com/books/1306252925m/156530.jpg,4.22
4574,867248,689831870,"Karma Wilson, Jane Chapman",2002.0,Bear Snores On,https://images.gr-assets.com/books/1344390790m/867248.jpg,4.25
4575,30253864,425285170,Lauren Graham,2016.0,"Talking as Fast as I Can: From Gilmore Girls to Gilmore Girls, and Everything in Between",https://images.gr-assets.com/books/1492797634m/30253864.jpg,4.04
4576,317282,374349460,Gabrielle Zevin,2007.0,Memoirs of a Teenage Amnesiac,https://images.gr-assets.com/books/1317793286m/317282.jpg,3.7
4577,7983,142501522,"Brian Jacques, Gary Chalk",1992.0,Salamandastron,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.05
4578,43805,963192566,Anne Rice,1996.0,Servant of the Bones,https://images.gr-assets.com/books/1312931293m/43805.jpg,3.7
4579,283494,689868200,Holly Black,2007.0,Ironside: A Modern Faery's Tale,https://images.gr-assets.com/books/1354844906m/283494.jpg,4.04
4580,4932435,670072818,Melina Marchetta,2008.0,Finnikin of the Rock,https://images.gr-assets.com/books/1346007613m/4932435.jpg,3.93
4581,32650,037575718X,"Thomas Hardy, Alexander Theroux",1878.0,The Return of the Native,https://images.gr-assets.com/books/1403182613m/32650.jpg,3.84
4582,11660590,62094734,"Michael Crichton, Richard   Preston",2011.0,Micro,https://images.gr-assets.com/books/1314593813m/11660590.jpg,3.38
4583,10037,679725164,"Jean-Paul Sartre, Stuart Gilbert, Lionel Abel",1947.0,No Exit and Three Other Plays,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.09
4584,46656,1857237366,Greg Bear,1998.0,"Foundation and Chaos (Second Foundation Trilogy, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.14
4585,3832,743219570,P.D. James,1962.0,Cover Her Face,https://images.gr-assets.com/books/1298412294m/3832.jpg,3.94
4586,8581936,61985864,Kiersten White,2011.0,Supernaturally,https://images.gr-assets.com/books/1371926956m/8581936.jpg,3.92
4587,92855,1857236556,Terry Brooks,1996.0,First King of Shannara,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.94
4588,7945049,312377045,Louise Penny,2010.0,Bury Your Dead,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.33
4589,84785,316018953,Michael Connelly,2007.0,The Overlook,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.91
4590,6604887,,منى المرشود,2007.0,أنت لي,https://images.gr-assets.com/books/1247238391m/6604887.jpg,4.03
4591,90192,393924769,"Nathaniel Hawthorne, Robert S. Levine",1851.0,The House of the Seven Gables,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.45
4592,295086,60525630,Erin Hunter,2005.0,Rising storm,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.38
4593,31845516,1250128544,Glennon Doyle Melton,2016.0,Love Warrior,https://images.gr-assets.com/books/1473164102m/31845516.jpg,4.1
4594,6449551,312377037,Louise Penny,2009.0,The Brutal Telling,https://images.gr-assets.com/books/1327952311m/6449551.jpg,4.23
4595,11337912,1451656505,Richard Paul Evans,2011.0,The Prisoner of Cell 25,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.19
4596,318742,014018998X,"W.E.B. Du Bois, Donald B. Gibson, Monica W. Elbert",1903.0,The Souls of Black Folk,https://images.gr-assets.com/books/1309202855m/318742.jpg,4.24
4597,45220,451160312,"Hannah  Green, Joanne Greenberg",1964.0,I Never Promised You a Rose Garden,https://images.gr-assets.com/books/1309209871m/45220.jpg,3.85
4598,8069828,1423144333,Cinda Williams Chima,2012.0,The Crimson Crown,https://images.gr-assets.com/books/1345041697m/8069828.jpg,4.48
4599,6080822,316043893,Elin Hilderbrand,2009.0,The Castaways,https://images.gr-assets.com/books/1289792088m/6080822.jpg,3.69
4601,275,375700528,"Marguerite Duras, Barbara Bray, Maxine Hong Kingston",1984.0,L'Amant,https://images.gr-assets.com/books/1423329337m/275.jpg,3.76
4602,13350,375836586,Christopher Paolini,2005.0,"Eragon & Eldest (Inheritance, #1-2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.27
4604,3690,142437301,"Graham Greene, John Updike",1940.0,The Power and the Glory,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.99
4605,24790,849759388X,Isabel Allende,1994.0,Paula,https://images.gr-assets.com/books/1316284499m/24790.jpg,4.07
4606,20575411,374187614,Marilynne Robinson,2014.0,Lila,https://images.gr-assets.com/books/1393645345m/20575411.jpg,3.9
4608,28940,312150601,Kate Atkinson,1995.0,Behind the Scenes at the Museum,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.94
4609,26192646,1101875941,Stephanie Danler,2016.0,Sweetbitter,https://images.gr-assets.com/books/1448999786m/26192646.jpg,3.28
4610,110384,380820846,Julia Quinn,2002.0,"Romancing Mister Bridgerton (Bridgertons, #4)",https://images.gr-assets.com/books/1274211494m/110384.jpg,4.2
4611,89755,152057803,"Edward Bloor, Danny De Vito",1997.0,Tangerine,https://images.gr-assets.com/books/1328875988m/89755.jpg,3.61
4612,33547,727860992,Richard Matheson,1971.0,Hell House,https://images.gr-assets.com/books/1384259876m/33547.jpg,3.81
4613,3648,030726419X,Claire Messud,2006.0,The Emperor's Children,https://images.gr-assets.com/books/1320497348m/3648.jpg,2.93
